Timestamp_MS,Channel,Frame_Size_Bytes,RSSI_dBm,MAC_Address
3643164,1,340,-72,3C:46:A1:6D:9B:B2
3643164,1,356,-72,3C:46:A1:6D:9B:B3
3643164,1,364,-72,3C:46:A1:6D:9B:B4
3643164,1,356,-79,3C:46:A1:70:A0:B3
3643174,1,350,-62,3C:46:A1:6E:23:03
3643174,1,350,-71,3C:46:A1:6D:8B:F3
3643174,1,350,-62,3C:46:A1:6E:23:03
3643174,1,350,-62,3C:46:A1:6E:23:03
3643174,1,350,-71,3C:46:A1:6D:8B:F3
3643194,1,356,-79,3C:46:A1:6D:93:93
3643224,1,119,-79,08:65:F0:DA:4D:63
3643244,1,356,-79,3C:46:A1:6D:8B:33
3643244,1,340,-72,3C:46:A1:6D:8B:F2
3643244,1,356,-71,3C:46:A1:6D:8B:F3
3643244,1,364,-71,3C:46:A1:6D:8B:F4
3643254,1,340,-62,3C:46:A1:6E:23:02
3643254,1,356,-62,3C:46:A1:6E:23:03
3643254,1,364,-62,3C:46:A1:6E:23:04
3643264,1,340,-72,3C:46:A1:6D:9B:B2
3643264,1,356,-72,3C:46:A1:6D:9B:B3
3643264,1,364,-71,3C:46:A1:6D:9B:B4
3643264,1,356,-79,3C:46:A1:70:A0:B3
3643294,1,356,-79,3C:46:A1:6D:96:A3
3643324,1,119,-79,08:65:F0:DA:4D:63
3643344,1,356,-79,3C:46:A1:6D:8B:33
3643344,1,340,-71,3C:46:A1:6D:8B:F2
3643344,1,356,-71,3C:46:A1:6D:8B:F3
3643344,1,364,-71,3C:46:A1:6D:8B:F4
3643354,1,340,-62,3C:46:A1:6E:23:02
3643354,1,356,-62,3C:46:A1:6E:23:03
3643354,1,364,-62,3C:46:A1:6E:23:04
3643364,1,356,-77,3C:46:A1:70:A0:B3
3643364,1,340,-71,3C:46:A1:6D:9B:B2
3643364,1,356,-72,3C:46:A1:6D:9B:B3
3643364,1,364,-73,3C:46:A1:6D:9B:B4
3643404,1,356,-80,3C:46:A1:6D:93:93
3643454,1,340,-71,3C:46:A1:6D:8B:F2
3643454,1,356,-71,3C:46:A1:6D:8B:F3
3643454,1,364,-71,3C:46:A1:6D:8B:F4
3643454,1,340,-62,3C:46:A1:6E:23:02
3643454,1,356,-62,3C:46:A1:6E:23:03
3643454,1,364,-62,3C:46:A1:6E:23:04
3643464,1,340,-73,3C:46:A1:6D:9B:B2
3643464,1,356,-72,3C:46:A1:6D:9B:B3
3643464,1,364,-73,3C:46:A1:6D:9B:B4
3643474,1,364,-77,3C:46:A1:70:A0:B4
3643504,1,340,-81,3C:46:A1:6D:93:92
3643504,1,356,-80,3C:46:A1:6D:93:93
3643524,1,119,-80,08:65:F0:DA:4D:63
3643544,1,356,-79,3C:46:A1:6D:8B:33
3643554,1,340,-72,3C:46:A1:6D:8B:F2
3643554,1,356,-72,3C:46:A1:6D:8B:F3
3643554,1,364,-71,3C:46:A1:6D:8B:F4
3643554,1,340,-62,3C:46:A1:6E:23:02
3643554,1,356,-62,3C:46:A1:6E:23:03
3643564,1,364,-63,3C:46:A1:6E:23:04
3643574,1,340,-73,3C:46:A1:6D:9B:B2
3643574,1,356,-73,3C:46:A1:6D:9B:B3
3643574,1,356,-78,3C:46:A1:70:A0:B3
3643604,1,356,-79,3C:46:A1:6D:96:A3
3643604,1,356,-80,3C:46:A1:6D:93:93
3643634,1,119,-77,08:65:F0:DA:4D:63
3643654,1,340,-72,3C:46:A1:6D:8B:F2
3643654,1,356,-71,3C:46:A1:6D:8B:F3
3643654,1,364,-72,3C:46:A1:6D:8B:F4
3643664,1,340,-62,3C:46:A1:6E:23:02
3643664,1,356,-62,3C:46:A1:6E:23:03
3643664,1,364,-62,3C:46:A1:6E:23:04
3643674,1,356,-70,3C:46:A1:6D:9B:B3
3643674,1,364,-72,3C:46:A1:6D:9B:B4
3643694,1,366,-79,3C:46:A1:6D:8B:33
3643694,1,366,-80,3C:46:A1:6D:8B:33
3643694,1,366,-79,3C:46:A1:6D:8B:33
3643704,1,356,-80,3C:46:A1:6D:96:A3
3643714,1,356,-79,3C:46:A1:6D:93:93
3643754,1,356,-80,3C:46:A1:6D:8B:33
3643754,1,340,-71,3C:46:A1:6D:8B:F2
3643754,1,356,-71,3C:46:A1:6D:8B:F3
3643754,1,364,-72,3C:46:A1:6D:8B:F4
3643764,1,340,-62,3C:46:A1:6E:23:02
3643764,1,356,-62,3C:46:A1:6E:23:03
3643764,1,364,-62,3C:46:A1:6E:23:04
3643774,1,340,-72,3C:46:A1:6D:9B:B2
3643774,1,356,-72,3C:46:A1:6D:9B:B3
3643774,1,364,-72,3C:46:A1:6D:9B:B4
3643774,1,340,-76,3C:46:A1:70:A0:B2
3643774,1,356,-77,3C:46:A1:70:A0:B3
3643804,1,356,-80,3C:46:A1:6D:96:A3
3643814,1,356,-80,3C:46:A1:6D:93:93
3643834,1,119,-77,08:65:F0:DA:4D:63
3643854,1,340,-71,3C:46:A1:6D:8B:F2
3643864,1,356,-71,3C:46:A1:6D:8B:F3
3643864,1,364,-72,3C:46:A1:6D:8B:F4
3643864,1,340,-62,3C:46:A1:6E:23:02
3643864,1,356,-62,3C:46:A1:6E:23:03
3643864,1,364,-62,3C:46:A1:6E:23:04
3643874,1,340,-71,3C:46:A1:6D:9B:B2
3643874,1,356,-71,3C:46:A1:6D:9B:B3
3643874,1,364,-79,3C:46:A1:70:A0:B4
3643904,1,363,-72,3C:46:A1:6D:9B:B2
3643904,1,356,-80,3C:46:A1:6D:96:A3
3643904,1,363,-72,3C:46:A1:6D:9B:B2
3643904,1,363,-71,3C:46:A1:6D:9B:B2
3643904,1,363,-72,3C:46:A1:6D:9B:B2
3643914,1,356,-80,3C:46:A1:6D:93:93
3643934,1,119,-79,08:65:F0:DA:4D:63
3643954,1,356,-79,3C:46:A1:6D:8B:33
3643964,1,340,-71,3C:46:A1:6D:8B:F2
3643964,1,356,-72,3C:46:A1:6D:8B:F3
3643964,1,364,-71,3C:46:A1:6D:8B:F4
3643964,1,340,-62,3C:46:A1:6E:23:02
3643964,1,356,-63,3C:46:A1:6E:23:03
3643964,1,364,-62,3C:46:A1:6E:23:04
3643984,1,340,-72,3C:46:A1:6D:9B:B2
3643984,1,356,-72,3C:46:A1:6D:9B:B3
3643984,1,356,-77,3C:46:A1:70:A0:B3
3643984,1,364,-77,3C:46:A1:70:A0:B4
3644004,1,356,-80,3C:46:A1:6D:96:A3
3644014,1,356,-78,3C:46:A1:6D:93:93
3644054,1,356,-80,3C:46:A1:6D:8B:33
3644064,1,340,-72,3C:46:A1:6D:8B:F2
3644064,1,356,-71,3C:46:A1:6D:8B:F3
3644064,1,364,-72,3C:46:A1:6D:8B:F4
3644074,1,340,-62,3C:46:A1:6E:23:02
3644074,1,356,-62,3C:46:A1:6E:23:03
3644074,1,364,-62,3C:46:A1:6E:23:04
3644084,1,340,-72,3C:46:A1:6D:9B:B2
3644084,1,356,-72,3C:46:A1:6D:9B:B3
3644084,1,364,-71,3C:46:A1:6D:9B:B4
3644084,1,356,-76,3C:46:A1:70:A0:B3
3644114,1,356,-82,3C:46:A1:6D:96:A3
3644124,1,356,-79,3C:46:A1:6D:93:93
3644144,1,119,-77,08:65:F0:DA:4D:63
3644164,1,356,-79,3C:46:A1:6D:8B:33
3644164,1,340,-72,3C:46:A1:6D:8B:F2
3644164,1,356,-71,3C:46:A1:6D:8B:F3
3644164,1,364,-72,3C:46:A1:6D:8B:F4
3644174,1,340,-62,3C:46:A1:6E:23:02
3644174,1,356,-62,3C:46:A1:6E:23:03
3644174,1,364,-63,3C:46:A1:6E:23:04
3644184,1,340,-72,3C:46:A1:6D:9B:B2
3644184,1,356,-71,3C:46:A1:6D:9B:B3
3644184,1,364,-72,3C:46:A1:6D:9B:B4
3644214,1,356,-79,3C:46:A1:6D:96:A3
3644264,1,340,-71,3C:46:A1:6D:8B:F2
3644264,1,356,-71,3C:46:A1:6D:8B:F3
3644264,1,364,-72,3C:46:A1:6D:8B:F4
3644274,1,340,-62,3C:46:A1:6E:23:02
3644274,1,356,-62,3C:46:A1:6E:23:03
3644274,1,364,-62,3C:46:A1:6E:23:04
3644284,1,340,-71,3C:46:A1:6D:9B:B2
3644284,1,356,-72,3C:46:A1:6D:9B:B3
3644284,1,364,-72,3C:46:A1:6D:9B:B4
3644284,1,356,-78,3C:46:A1:70:A0:B3
3644314,1,356,-80,3C:46:A1:6D:96:A3
3644324,1,356,-79,3C:46:A1:6D:93:93
3644344,1,119,-77,08:65:F0:DA:4D:63
3644364,1,356,-81,3C:46:A1:6D:8B:33
3644374,1,340,-71,3C:46:A1:6D:8B:F2
3644374,1,356,-71,3C:46:A1:6D:8B:F3
3644374,1,364,-71,3C:46:A1:6D:8B:F4
3644384,1,340,-62,3C:46:A1:6E:23:02
3644384,1,356,-62,3C:46:A1:6E:23:03
3644384,1,364,-62,3C:46:A1:6E:23:04
3644394,1,340,-72,3C:46:A1:6D:9B:B2
3644394,1,356,-72,3C:46:A1:6D:9B:B3
3644394,1,364,-72,3C:46:A1:6D:9B:B4
3644394,1,356,-79,3C:46:A1:70:A0:B3
3644414,1,356,-79,3C:46:A1:6D:96:A3
3644424,1,356,-79,3C:46:A1:6D:93:93
3644474,1,356,-82,3C:46:A1:6D:8B:33
3644474,1,340,-72,3C:46:A1:6D:8B:F2
3644474,1,356,-72,3C:46:A1:6D:8B:F3
3644474,1,364,-71,3C:46:A1:6D:8B:F4
3644484,1,340,-62,3C:46:A1:6E:23:02
3644484,1,356,-62,3C:46:A1:6E:23:03
3644484,1,364,-62,3C:46:A1:6E:23:04
3644494,1,340,-72,3C:46:A1:6D:9B:B2
3644494,1,356,-72,3C:46:A1:6D:9B:B3
3644494,1,356,-77,3C:46:A1:70:A0:B3
3644524,1,356,-78,3C:46:A1:6D:96:A3
3644574,1,356,-80,3C:46:A1:6D:8B:33
3644574,1,340,-71,3C:46:A1:6D:8B:F2
3644574,1,356,-72,3C:46:A1:6D:8B:F3
3644574,1,364,-72,3C:46:A1:6D:8B:F4
3644584,1,340,-62,3C:46:A1:6E:23:02
3644584,1,356,-62,3C:46:A1:6E:23:03
3644584,1,364,-63,3C:46:A1:6E:23:04
3644594,1,340,-73,3C:46:A1:6D:9B:B2
3644594,1,356,-72,3C:46:A1:6D:9B:B3
3644594,1,356,-79,3C:46:A1:70:A0:B3
3644634,1,356,-79,3C:46:A1:6D:93:93
3644654,1,119,-76,08:65:F0:DA:4D:63
3644674,1,356,-80,3C:46:A1:6D:8B:33
3644674,1,340,-71,3C:46:A1:6D:8B:F2
3644674,1,356,-72,3C:46:A1:6D:8B:F3
3644674,1,364,-72,3C:46:A1:6D:8B:F4
3644684,1,340,-62,3C:46:A1:6E:23:02
3644684,1,356,-62,3C:46:A1:6E:23:03
3644684,1,364,-62,3C:46:A1:6E:23:04
3644694,1,340,-71,3C:46:A1:6D:9B:B2
3644694,1,356,-72,3C:46:A1:6D:9B:B3
3644694,1,356,-78,3C:46:A1:70:A0:B3
3644694,1,364,-78,3C:46:A1:70:A0:B4
3644734,1,356,-79,3C:46:A1:6D:93:93
3644774,1,356,-80,3C:46:A1:6D:8B:33
3644784,1,340,-72,3C:46:A1:6D:8B:F2
3644784,1,356,-71,3C:46:A1:6D:8B:F3
3644784,1,364,-72,3C:46:A1:6D:8B:F4
3644784,1,340,-62,3C:46:A1:6E:23:02
3644784,1,356,-62,3C:46:A1:6E:23:03
3644784,1,364,-62,3C:46:A1:6E:23:04
3644794,1,340,-71,3C:46:A1:6D:9B:B2
3644804,1,356,-72,3C:46:A1:6D:9B:B3
3644804,1,356,-77,3C:46:A1:70:A0:B3
3644824,1,356,-80,3C:46:A1:6D:96:A3
3644834,1,356,-80,3C:46:A1:6D:93:93
3644864,1,119,-76,08:65:F0:DA:4D:63
3644874,1,356,-80,3C:46:A1:6D:8B:33
3644884,1,340,-72,3C:46:A1:6D:8B:F2
3644884,1,356,-72,3C:46:A1:6D:8B:F3
3644884,1,364,-72,3C:46:A1:6D:8B:F4
3644894,1,340,-63,3C:46:A1:6E:23:02
3644894,1,356,-62,3C:46:A1:6E:23:03
3644894,1,364,-62,3C:46:A1:6E:23:04
3644904,1,356,-71,3C:46:A1:6D:9B:B3
3644904,1,356,-78,3C:46:A1:70:A0:B3
3644934,1,356,-79,3C:46:A1:6D:96:A3
3644934,1,356,-80,3C:46:A1:6D:93:93
3644964,1,119,-76,08:65:F0:DA:4D:63
3644984,1,356,-80,3C:46:A1:6D:8B:33
3644984,1,340,-72,3C:46:A1:6D:8B:F2
3644984,1,356,-72,3C:46:A1:6D:8B:F3
3644984,1,364,-72,3C:46:A1:6D:8B:F4
3644994,1,340,-62,3C:46:A1:6E:23:02
3644994,1,356,-62,3C:46:A1:6E:23:03
3644994,1,364,-63,3C:46:A1:6E:23:04
3645004,1,340,-72,3C:46:A1:6D:9B:B2
3645004,1,356,-71,3C:46:A1:6D:9B:B3
3645004,1,356,-77,3C:46:A1:70:A0:B3
3645034,1,356,-81,3C:46:A1:6D:96:A3
3645084,1,356,-79,3C:46:A1:6D:8B:33
3645084,1,340,-72,3C:46:A1:6D:8B:F2
3645084,1,356,-72,3C:46:A1:6D:8B:F3
3645084,1,364,-71,3C:46:A1:6D:8B:F4
3645094,1,340,-62,3C:46:A1:6E:23:02
3645094,1,356,-62,3C:46:A1:6E:23:03
3645094,1,364,-62,3C:46:A1:6E:23:04
3645104,1,340,-72,3C:46:A1:6D:9B:B2
3645104,1,356,-71,3C:46:A1:6D:9B:B3
3645104,1,364,-72,3C:46:A1:6D:9B:B4
3645134,1,356,-79,3C:46:A1:6D:96:A3
3645144,1,356,-81,3C:46:A1:6D:93:93
3645154,1,350,-63,3C:46:A1:6E:23:03
3645154,1,350,-62,3C:46:A1:6E:23:03
3645154,1,350,-62,3C:46:A1:6E:23:03
3645154,1,350,-71,3C:46:A1:6D:8B:F3
3645164,1,350,-72,3C:46:A1:6D:8B:F3
3645164,1,350,-72,3C:46:A1:6D:8B:F3
3645164,1,119,-76,08:65:F0:DA:4D:63
3645184,1,356,-83,3C:46:A1:6D:8B:33
3645194,1,340,-72,3C:46:A1:6D:8B:F2
3645194,1,356,-71,3C:46:A1:6D:8B:F3
3645194,1,364,-72,3C:46:A1:6D:8B:F4
3645194,1,340,-62,3C:46:A1:6E:23:02
3645204,1,356,-62,3C:46:A1:6E:23:03
3645204,1,364,-62,3C:46:A1:6E:23:04
3645204,1,340,-72,3C:46:A1:6D:9B:B2
3645204,1,356,-72,3C:46:A1:6D:9B:B3
3645204,1,364,-71,3C:46:A1:6D:9B:B4
3645214,1,356,-77,3C:46:A1:70:A0:B3
3645224,1,350,-72,3C:46:A1:6D:8B:F3
3645224,1,350,-71,3C:46:A1:6D:8B:F3
3645234,1,350,-72,3C:46:A1:6D:8B:F3
3645234,1,350,-72,3C:46:A1:6D:8B:F3
3645234,1,356,-78,3C:46:A1:6D:96:A3
3645244,1,356,-79,3C:46:A1:6D:93:93
3645284,1,356,-81,3C:46:A1:6D:8B:33
3645294,1,340,-71,3C:46:A1:6D:8B:F2
3645294,1,356,-72,3C:46:A1:6D:8B:F3
3645294,1,364,-71,3C:46:A1:6D:8B:F4
3645304,1,340,-62,3C:46:A1:6E:23:02
3645304,1,356,-63,3C:46:A1:6E:23:03
3645304,1,364,-62,3C:46:A1:6E:23:04
3645314,1,340,-72,3C:46:A1:6D:9B:B2
3645314,1,356,-72,3C:46:A1:6D:9B:B3
3645314,1,356,-77,3C:46:A1:70:A0:B3
3645344,1,356,-81,3C:46:A1:6D:96:A3
3645344,1,356,-79,3C:46:A1:6D:93:93
3645394,1,356,-78,3C:46:A1:6D:8B:33
3645394,1,340,-72,3C:46:A1:6D:8B:F2
3645394,1,356,-71,3C:46:A1:6D:8B:F3
3645394,1,364,-72,3C:46:A1:6D:8B:F4
3645404,1,340,-62,3C:46:A1:6E:23:02
3645404,1,356,-62,3C:46:A1:6E:23:03
3645404,1,364,-62,3C:46:A1:6E:23:04
3645414,1,340,-71,3C:46:A1:6D:9B:B2
3645414,1,356,-72,3C:46:A1:6D:9B:B3
3645414,1,364,-73,3C:46:A1:6D:9B:B4
3645414,1,340,-77,3C:46:A1:70:A0:B2
3645414,1,356,-79,3C:46:A1:70:A0:B3
3645444,1,356,-80,3C:46:A1:6D:96:A3
3645454,1,356,-79,3C:46:A1:6D:93:93
3645454,1,366,-71,3C:46:A1:6D:9B:B3
3645454,1,366,-72,3C:46:A1:6D:9B:B3
3645454,1,366,-72,3C:46:A1:6D:9B:B3
3645464,1,374,-71,3C:46:A1:6D:9B:B4
3645464,1,366,-80,3C:46:A1:6D:93:93
3645464,1,374,-72,3C:46:A1:6D:9B:B4
3645464,1,374,-72,3C:46:A1:6D:9B:B4
3645464,1,374,-71,3C:46:A1:6D:9B:B4
3645474,1,366,-80,3C:46:A1:6D:8B:33
3645474,1,119,-77,08:65:F0:DA:4D:63
3645494,1,356,-80,3C:46:A1:6D:8B:33
3645494,1,356,-71,3C:46:A1:6D:8B:F3
3645494,1,364,-71,3C:46:A1:6D:8B:F4
3645504,1,340,-62,3C:46:A1:6E:23:02
3645504,1,356,-63,3C:46:A1:6E:23:03
3645504,1,364,-62,3C:46:A1:6E:23:04
3645514,1,340,-72,3C:46:A1:6D:9B:B2
3645514,1,356,-72,3C:46:A1:6D:9B:B3
3645544,1,356,-80,3C:46:A1:6D:96:A3
3645554,1,356,-81,3C:46:A1:6D:93:93
3645594,1,356,-78,3C:46:A1:6D:8B:33
3645604,1,340,-72,3C:46:A1:6D:8B:F2
3645604,1,356,-71,3C:46:A1:6D:8B:F3
3645604,1,364,-71,3C:46:A1:6D:8B:F4
3645604,1,340,-62,3C:46:A1:6E:23:02
3645604,1,356,-62,3C:46:A1:6E:23:03
3645604,1,364,-62,3C:46:A1:6E:23:04
3645614,1,340,-71,3C:46:A1:6D:9B:B2
3645614,1,356,-72,3C:46:A1:6D:9B:B3
3645614,1,364,-72,3C:46:A1:6D:9B:B4
3645624,1,356,-77,3C:46:A1:70:A0:B3
3645644,1,356,-80,3C:46:A1:6D:96:A3
3645654,1,356,-80,3C:46:A1:6D:93:93
3645684,1,119,-78,08:65:F0:DA:4D:63
3645694,1,356,-79,3C:46:A1:6D:8B:33
3645704,1,340,-72,3C:46:A1:6D:8B:F2
3645704,1,356,-72,3C:46:A1:6D:8B:F3
3645704,1,364,-71,3C:46:A1:6D:8B:F4
3645704,1,340,-62,3C:46:A1:6E:23:02
3645714,1,356,-62,3C:46:A1:6E:23:03
3645714,1,364,-62,3C:46:A1:6E:23:04
3645724,1,340,-72,3C:46:A1:6D:9B:B2
3645724,1,356,-71,3C:46:A1:6D:9B:B3
3645724,1,364,-72,3C:46:A1:6D:9B:B4
3645724,1,356,-78,3C:46:A1:70:A0:B3
3645754,1,356,-78,3C:46:A1:6D:96:A3
3645754,1,356,-80,3C:46:A1:6D:93:93
3645784,1,119,-81,08:65:F0:DA:4D:63
3645804,1,356,-79,3C:46:A1:6D:8B:33
3645804,1,340,-71,3C:46:A1:6D:8B:F2
3645804,1,356,-71,3C:46:A1:6D:8B:F3
3645804,1,364,-72,3C:46:A1:6D:8B:F4
3645814,1,340,-63,3C:46:A1:6E:23:02
3645814,1,356,-62,3C:46:A1:6E:23:03
3645814,1,364,-63,3C:46:A1:6E:23:04
3645824,1,340,-71,3C:46:A1:6D:9B:B2
3645824,1,356,-72,3C:46:A1:6D:9B:B3
3645824,1,364,-72,3C:46:A1:6D:9B:B4
3645824,1,356,-78,3C:46:A1:70:A0:B3
3645854,1,356,-78,3C:46:A1:6D:96:A3
3645864,1,356,-80,3C:46:A1:6D:93:93
3645884,1,356,-81,3C:46:A1:6D:D2:A3
3645904,1,356,-80,3C:46:A1:6D:8B:33
3645904,1,340,-72,3C:46:A1:6D:8B:F2
3645904,1,356,-71,3C:46:A1:6D:8B:F3
3645904,1,364,-71,3C:46:A1:6D:8B:F4
3645914,1,340,-62,3C:46:A1:6E:23:02
3645914,1,356,-62,3C:46:A1:6E:23:03
3645914,1,364,-63,3C:46:A1:6E:23:04
3645924,1,340,-71,3C:46:A1:6D:9B:B2
3645924,1,356,-72,3C:46:A1:6D:9B:B3
3645924,1,364,-71,3C:46:A1:6D:9B:B4
3645924,1,356,-78,3C:46:A1:70:A0:B3
3645954,1,356,-79,3C:46:A1:6D:96:A3
3645964,1,356,-80,3C:46:A1:6D:93:93
3645984,1,119,-77,08:65:F0:DA:4D:63
3646004,1,356,-80,3C:46:A1:6D:8B:33
3646014,1,340,-71,3C:46:A1:6D:8B:F2
3646014,1,356,-71,3C:46:A1:6D:8B:F3
3646014,1,364,-71,3C:46:A1:6D:8B:F4
3646014,1,340,-62,3C:46:A1:6E:23:02
3646014,1,356,-62,3C:46:A1:6E:23:03
3646014,1,364,-63,3C:46:A1:6E:23:04
3646024,1,340,-71,3C:46:A1:6D:9B:B2
3646024,1,356,-72,3C:46:A1:6D:9B:B3
3646054,1,356,-79,3C:46:A1:6D:96:A3
3646064,1,356,-80,3C:46:A1:6D:93:93
3646114,1,356,-79,3C:46:A1:6D:8B:33
3646114,1,340,-71,3C:46:A1:6D:8B:F2
3646114,1,356,-71,3C:46:A1:6D:8B:F3
3646114,1,364,-72,3C:46:A1:6D:8B:F4
3646114,1,340,-62,3C:46:A1:6E:23:02
3646114,1,356,-62,3C:46:A1:6E:23:03
3646124,1,364,-63,3C:46:A1:6E:23:04
3646134,1,340,-72,3C:46:A1:6D:9B:B2
3646134,1,356,-72,3C:46:A1:6D:9B:B3
3646134,1,364,-72,3C:46:A1:6D:9B:B4
3646134,1,356,-78,3C:46:A1:70:A0:B3
3646164,1,356,-80,3C:46:A1:6D:96:A3
3646164,1,356,-79,3C:46:A1:6D:93:93
3646194,1,119,-78,08:65:F0:DA:4D:63
3646214,1,340,-72,3C:46:A1:6D:8B:F2
3646214,1,356,-71,3C:46:A1:6D:8B:F3
3646214,1,364,-72,3C:46:A1:6D:8B:F4
3646224,1,340,-62,3C:46:A1:6E:23:02
3646224,1,356,-63,3C:46:A1:6E:23:03
3646224,1,364,-62,3C:46:A1:6E:23:04
3646234,1,340,-71,3C:46:A1:6D:9B:B2
3646234,1,356,-72,3C:46:A1:6D:9B:B3
3646234,1,364,-72,3C:46:A1:6D:9B:B4
3646234,1,356,-76,3C:46:A1:70:A0:B3
3646274,1,356,-80,3C:46:A1:6D:93:93
3646294,1,119,-79,08:65:F0:DA:4D:63
3646314,1,340,-72,3C:46:A1:6D:8B:F2
3646314,1,356,-71,3C:46:A1:6D:8B:F3
3646314,1,364,-72,3C:46:A1:6D:8B:F4
3646324,1,340,-62,3C:46:A1:6E:23:02
3646324,1,356,-62,3C:46:A1:6E:23:03
3646324,1,364,-62,3C:46:A1:6E:23:04
3646334,1,340,-72,3C:46:A1:6D:9B:B2
3646334,1,356,-72,3C:46:A1:6D:9B:B3
3646334,1,356,-78,3C:46:A1:70:A0:B3
3646364,1,356,-79,3C:46:A1:6D:96:A3
3646374,1,356,-78,3C:46:A1:6D:93:93
3646414,1,340,-72,3C:46:A1:6D:8B:F2
3646424,1,356,-72,3C:46:A1:6D:8B:F3
3646424,1,364,-71,3C:46:A1:6D:8B:F4
3646424,1,340,-62,3C:46:A1:6E:23:02
3646424,1,356,-62,3C:46:A1:6E:23:03
3646424,1,364,-62,3C:46:A1:6E:23:04
3646434,1,340,-71,3C:46:A1:6D:9B:B2
3646434,1,356,-73,3C:46:A1:6D:9B:B3
3646434,1,364,-73,3C:46:A1:6D:9B:B4
3646434,1,356,-80,3C:46:A1:70:A0:B3
3646444,1,364,-79,3C:46:A1:70:A0:B4
3646464,1,356,-79,3C:46:A1:6D:96:A3
3646474,1,356,-80,3C:46:A1:6D:93:93
3646524,1,340,-71,3C:46:A1:6D:8B:F2
3646524,1,356,-71,3C:46:A1:6D:8B:F3
3646524,1,364,-71,3C:46:A1:6D:8B:F4
3646524,1,340,-62,3C:46:A1:6E:23:02
3646524,1,356,-63,3C:46:A1:6E:23:03
3646524,1,364,-62,3C:46:A1:6E:23:04
3646544,1,340,-71,3C:46:A1:6D:9B:B2
3646544,1,356,-73,3C:46:A1:6D:9B:B3
3646544,1,356,-79,3C:46:A1:70:A0:B3
3646564,1,356,-78,3C:46:A1:6D:96:A3
3646624,1,340,-71,3C:46:A1:6D:8B:F2
3646624,1,356,-72,3C:46:A1:6D:8B:F3
3646624,1,364,-71,3C:46:A1:6D:8B:F4
3646634,1,340,-62,3C:46:A1:6E:23:02
3646634,1,356,-62,3C:46:A1:6E:23:03
3646634,1,364,-62,3C:46:A1:6E:23:04
3646644,1,340,-71,3C:46:A1:6D:9B:B2
3646644,1,356,-72,3C:46:A1:6D:9B:B3
3646644,1,356,-78,3C:46:A1:70:A0:B3
3646674,1,356,-79,3C:46:A1:6D:96:A3
3646684,1,356,-80,3C:46:A1:6D:93:93
3646724,1,356,-79,3C:46:A1:6D:8B:33
3646724,1,340,-71,3C:46:A1:6D:8B:F2
3646724,1,356,-71,3C:46:A1:6D:8B:F3
3646724,1,364,-71,3C:46:A1:6D:8B:F4
3646734,1,340,-62,3C:46:A1:6E:23:02
3646734,1,356,-62,3C:46:A1:6E:23:03
3646734,1,364,-62,3C:46:A1:6E:23:04
3646744,1,340,-72,3C:46:A1:6D:9B:B2
3646744,1,356,-72,3C:46:A1:6D:9B:B3
3646744,1,356,-77,3C:46:A1:70:A0:B3
3646774,1,356,-80,3C:46:A1:6D:96:A3
3646804,1,119,-78,08:65:F0:DA:4D:63
3646824,1,356,-79,3C:46:A1:6D:8B:33
3646824,1,340,-72,3C:46:A1:6D:8B:F2
3646824,1,356,-72,3C:46:A1:6D:8B:F3
3646834,1,364,-72,3C:46:A1:6D:8B:F4
3646834,1,340,-62,3C:46:A1:6E:23:02
3646834,1,356,-62,3C:46:A1:6E:23:03
3646834,1,364,-62,3C:46:A1:6E:23:04
3646844,1,340,-72,3C:46:A1:6D:9B:B2
3646844,1,356,-72,3C:46:A1:6D:9B:B3
3646844,1,356,-78,3C:46:A1:70:A0:B3
3646874,1,356,-78,3C:46:A1:6D:96:A3
3646884,1,356,-80,3C:46:A1:6D:93:93
3646924,1,356,-78,3C:46:A1:6D:8B:33
3646934,1,340,-72,3C:46:A1:6D:8B:F2
3646934,1,356,-72,3C:46:A1:6D:8B:F3
3646934,1,364,-71,3C:46:A1:6D:8B:F4
3646934,1,340,-62,3C:46:A1:6E:23:02
3646934,1,356,-62,3C:46:A1:6E:23:03
3646934,1,364,-62,3C:46:A1:6E:23:04
3646954,1,340,-72,3C:46:A1:6D:9B:B2
3646954,1,356,-72,3C:46:A1:6D:9B:B3
3646954,1,356,-77,3C:46:A1:70:A0:B3
3646974,1,356,-79,3C:46:A1:6D:96:A3
3646984,1,356,-80,3C:46:A1:6D:93:93
3647014,1,119,-78,08:65:F0:DA:4D:63
3647024,1,356,-80,3C:46:A1:6D:8B:33
3647034,1,340,-72,3C:46:A1:6D:8B:F2
3647034,1,356,-71,3C:46:A1:6D:8B:F3
3647034,1,364,-71,3C:46:A1:6D:8B:F4
3647044,1,340,-62,3C:46:A1:6E:23:02
3647044,1,356,-62,3C:46:A1:6E:23:03
3647044,1,364,-62,3C:46:A1:6E:23:04
3647054,1,340,-72,3C:46:A1:6D:9B:B2
3647054,1,356,-73,3C:46:A1:6D:9B:B3
3647054,1,356,-77,3C:46:A1:70:A0:B3
3647054,1,364,-78,3C:46:A1:70:A0:B4
3647054,1,356,-80,3C:46:A1:6E:08:B3
3647084,1,356,-80,3C:46:A1:6D:93:93
3647114,1,119,-77,08:65:F0:DA:4D:63
3647134,1,356,-79,3C:46:A1:6D:8B:33
3647134,1,340,-71,3C:46:A1:6D:8B:F2
